Row_ID,Household_ID,Vehicle,Calendar_Year,Model_Year,Blind_Make,Blind_Model,Blind_Submodel,Cat1,Cat2,Cat3,Cat4,Cat5,Cat6,Cat7,Cat8,Cat9,Cat10,Cat11,Cat12,OrdCat,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,NVCat,NVVar1,NVVar2,NVVar3,NVVar4,Claim_Amount,veh_age
5725,3042,2,2005,1999,AJ,AJ.52,AJ.52.1,D,C,A,?,?,D,?,A,B,A,B,D,5,0.6357693,0.8265067,1.4674863,1.1620566,0.8602335,0.2493426,1.2272713,-0.5478439,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,6
5726,3042,2,2006,2005,AH,AH.100,AH.100.0,D,C,A,?,?,D,?,B,B,A,B,D,5,3.2953467,1.6910638,1.4906267,1.7540361,2.7395308,2.2694321,1.2149837,0.9781983,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,1
5727,3042,3,2005,2005,AH,AH.100,AH.100.0,D,C,A,?,?,D,?,B,B,A,B,B,5,3.2953467,1.6910638,1.4906267,1.7540361,2.7395308,2.2694321,1.2149837,0.9781983,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,0
5728,3042,3,2006,1995,W,W.28,W.28.4,I,?,C,?,?,F,?,A,B,A,B,D,2,-1.4934998,-1.1101013,-1.4019151,-1.0367243,-2.3333826,-0.7320443,0.8340678,-0.5085716,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,11
5729,3042,4,2006,2006,AU,AU.14,AU.14.1,B,A,A,A,A,B,C,A,B,B,A,B,2,-0.1436235,-0.2974176,-0.3837404,-0.2756079,0.0692634,-0.6852558,-0.5912954,-0.163872,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,0
5730,3044,1,2005,2004,X,X.45,X.45.8,B,C,A,A,A,D,C,A,B,A,A,E,4,-0.2802182,-0.5567847,0.2179083,-0.6138819,0.3904091,-0.3284942,-0.8124724,-0.216928,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,1
5731,3044,1,2006,2004,X,X.45,X.45.8,B,C,A,A,A,D,C,A,B,B,B,C,4,-0.2802182,-0.5567847,0.2179083,-0.6138819,0.3904091,-0.3284942,-0.8124724,-0.216928,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
5732,3044,2,2005,1992,BW,BW.3,BW.3.0,D,?,C,?,?,D,?,A,B,B,A,E,5,0.4429298,0.0484052,1.0972409,0.3163716,0.176312,0.1230139,0.9446563,-0.8224221,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,13
5733,3044,2,2006,1992,BW,BW.3,BW.3.0,D,?,C,?,?,D,?,A,B,A,A,D,5,0.4429298,0.0484052,1.0972409,0.3163716,0.176312,0.1230139,0.9446563,-0.8224221,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,14
5734,3045,1,2005,2000,BH,BH.29,BH.29.5,I,C,A,?,?,B,?,A,B,A,A,E,4,-0.3766379,-0.2455442,-1.2399328,-0.3094353,-0.5968167,0.2610397,0.6128907,0.8203431,L,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,5
5735,3045,2,2005,1988,K,K.7,K.7.4,B,?,D,A,A,C,C,A,B,A,A,B,2,-0.7703518,-1.2484305,-1.0779505,-0.9521559,-0.5373453,-1.0326598,-1.0582247,-0.9681345,L,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,17
5736,3046,1,2005,2003,BH,BH.11,BH.11.1,C,C,F,C,A,C,B,A,B,A,A,C,2,-0.8989114,-0.8161519,-0.7308454,-0.7491915,-0.8525439,-0.5729637,-1.2179637,0.2728277,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
5737,3046,1,2006,2003,BH,BH.11,BH.11.1,C,C,F,C,A,C,B,A,B,A,F,D,2,-0.8989114,-0.8161519,-0.7308454,-0.7491915,-0.8525439,-0.5729637,-1.2179637,0.2728277,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
5738,3047,1,2005,1998,AJ,AJ.129,AJ.129.0,G,?,A,A,C,D,A,A,B,A,F,D,4,0.7000491,0.2213167,0.7732763,0.1472346,0.5985591,0.1440687,0.6497535,-0.5243243,M,-0.2315299,-0.2661168,-0.2723372,3.068692,0,7
5739,3047,1,2006,1997,Y,Y.32,Y.32.1,B,?,A,A,A,D,C,B,B,A,E,B,4,-0.3605679,-0.5567847,0.1022066,-0.5293134,0.5807177,-0.2653299,-0.923061,-0.651768,M,-0.2315299,-0.2661168,-0.2723372,3.068692,0,9
5740,3047,2,2005,1997,Y,Y.32,Y.32.1,B,?,A,A,A,D,C,B,B,A,A,D,4,-0.3605679,-0.5567847,0.1022066,-0.5293134,0.5807177,-0.2653299,-0.923061,-0.651768,M,-0.2315299,-0.2661168,-0.2723372,3.068692,0,8
5741,3047,2,2006,1999,Y,Y.32,Y.32.1,B,C,A,A,A,D,C,B,B,A,C,D,4,-0.3605679,-0.6432405,0.1022066,-0.5293134,0.5807177,-0.296912,-0.923061,-0.2910969,M,-0.2315299,-0.2661168,-0.2723372,3.068692,0,7
5742,3048,1,2006,2005,BG,BG.19,BG.19.0,C,C,B,C,B,C,B,A,A,B,A,C,4,-1.3569051,0.9129624,-0.2680387,0.8237826,-1.2569497,-0.9075008,-1.4637159,2.6371539,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,1
5743,3048,2,2005,2005,BG,BG.19,BG.19.0,C,C,B,C,B,C,B,A,A,A,B,D,4,-1.3569051,0.9129624,-0.2680387,0.8237826,-1.2569497,-0.9075008,-1.4637159,2.6371539,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,0
5744,3049,1,2005,1995,W,W.3,W.3.3,I,?,E,?,?,C,?,A,B,B,C,C,4,-0.8507016,-0.1245062,-1.0085294,-0.0219024,-1.4413111,-0.7706447,0.1459614,-0.4732374,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,10
5745,3049,1,2006,1997,AJ,AJ.40,AJ.40.0,I,?,A,?,?,B,?,A,B,A,A,B,4,-0.0391688,0.3077724,-0.4300211,0.2318031,-0.1567281,0.4119323,0.5023022,0.0188155,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,9
5746,3049,2,2005,1997,AJ,AJ.40,AJ.40.0,I,?,A,?,?,B,?,A,B,B,B,B,4,-0.0391688,0.3077724,-0.4300211,0.2318031,-0.1567281,0.4119323,0.5023022,0.0188155,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,8
5747,3049,2,2006,1998,BO,BO.44,BO.44.2,D,?,A,?,?,D,?,A,B,B,A,E,5,2.1463451,0.740051,1.6757493,0.6546456,1.9604551,1.2786876,1.0921077,-0.4165715,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,8
5748,3052,2,2005,1994,K,K.57,K.57.1,D,?,C,?,?,C,?,A,B,A,A,C,2,0.764329,-1.2311393,-1.2862134,-1.2735162,0.1168405,-0.6829164,-0.2103794,-0.976886,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,11
5749,3052,2,2006,1994,K,K.57,K.57.1,D,?,C,?,?,C,?,A,B,B,B,E,2,0.764329,-1.2311393,-1.2862134,-1.2735162,0.1168405,-0.6829164,-0.2103794,-0.976886,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,12
5750,3052,3,2006,2006,AU,AU.77,AU.77.0,I,C,F,?,?,B,?,A,A,B,A,E,4,-0.4569876,1.345241,0.1716276,1.2466251,-0.7395481,0.6587412,1.0675324,-0.1693417,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,0
5751,3055,3,2006,2006,L,L.20,L.20.1,B,C,A,A,A,B,C,B,A,B,B,D,2,0.025111,-0.3492911,-0.3374597,-0.2417805,-0.1210452,-0.1951473,-0.7018839,-0.3296035,F,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,0
5752,3056,1,2005,2001,AU,AU.77,AU.77.0,I,A,A,?,?,B,?,A,B,A,B,D,4,-0.6176872,-0.2974176,-0.3837404,-0.3601764,-0.7811782,-0.0968916,0.8217801,-0.3701885,L,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
5753,3056,1,2006,2001,AU,AU.77,AU.77.0,I,A,A,?,?,B,?,A,B,B,B,E,4,-0.6176872,-0.2974176,-0.3837404,-0.3601764,-0.7811782,-0.0968916,0.8217801,-0.3701885,B,-0.2315299,-0.2661168,2.7154899,-0.2514189,0,5
5754,3056,2,2006,2006,AJ,AJ.55,AJ.55.1,D,C,A,?,?,D,?,A,B,A,A,D,5,1.1259029,1.0858738,1.5831879,1.8386046,1.1932735,1.6576737,1.5836121,0.4126328,B,-0.2315299,-0.2661168,2.7154899,-0.2514189,0,0
5755,3057,3,2006,2004,X,X.45,X.45.10,B,C,A,A,A,D,C,A,B,A,A,D,4,-0.2802182,0.2213167,0.2179083,0.1472346,0.3904091,-0.3284942,-0.8124724,-0.216928,N,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
5756,3059,2,2005,1994,AR,AR.35,AR.35.0,G,?,E,A,C,D,A,A,B,A,A,D,4,-0.1275536,-0.5567847,-0.0366354,-0.6138819,-0.9120153,0.1850086,0.6620411,-0.5150258,L,3.1977899,-0.2661168,-0.2723372,-0.2514189,0,11
5757,3061,2,2005,2004,K,K.63,K.63.3,I,C,F,?,?,D,?,C,A,A,A,E,5,0.4911397,0.9129624,1.374925,0.8237826,0.759132,1.9688166,1.3870103,1.399364,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,1
5758,3061,2,2006,2004,K,K.63,K.63.3,I,C,F,?,?,D,?,C,A,A,B,B,5,0.4911397,0.9129624,1.374925,0.8237826,0.759132,1.9688166,1.3870103,1.399364,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
5759,3062,1,2005,2000,BH,BH.18,BH.18.5,B,C,F,A,A,B,C,A,B,B,A,D,2,-0.6658971,-0.8161519,-0.8234068,-0.6307956,-0.1983581,-0.7144986,-0.8616229,-0.5591115,L,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,5
5760,3062,1,2006,2000,BH,BH.18,BH.18.5,B,C,F,A,A,B,C,A,B,B,A,C,2,-0.6658971,-0.8161519,-0.8234068,-0.6307956,-0.1983581,-0.7144986,-0.8616229,-0.5591115,L,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,6
5761,3062,2,2005,2004,X,X.38,X.38.0,C,C,A,C,A,B,?,A,B,B,A,B,4,-0.8587365,0.0484052,0.2410486,-0.0219024,-0.4719267,-0.3472096,-1.1811008,-0.4986168,L,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,1
5762,3062,2,2006,2004,X,X.38,X.38.0,C,C,A,C,A,B,?,A,B,B,A,C,4,-0.8587365,0.0484052,0.2410486,-0.0219024,-0.4719267,-0.3472096,-1.1811008,-0.4986168,L,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
5763,3063,1,2005,2003,BH,BH.29,BH.29.2,I,C,A,?,?,B,?,A,B,A,B,B,4,-0.3766379,-0.3838733,-1.2399328,0.3163716,-0.5968167,0.2902825,0.6128907,0.9810425,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
5764,3063,1,2006,2003,BH,BH.29,BH.29.2,I,C,A,?,?,B,?,A,B,A,A,B,4,-0.3766379,-0.3838733,-1.2399328,0.3163716,-0.5968167,0.2902825,0.6128907,0.9810425,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
5765,3064,1,2005,1999,W,W.3,W.3.3,I,A,A,?,?,C,?,A,B,A,A,B,4,-0.8507016,-0.107215,-0.6151437,0.0626661,-1.4056282,-0.6139035,0.1336738,-0.1351015,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,6
5766,3064,1,2006,1999,W,W.3,W.3.3,I,A,A,?,?,C,?,A,B,A,A,B,4,-0.8507016,-0.107215,-0.6151437,0.0626661,-1.4056282,-0.6139035,0.1336738,-0.1351015,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,7
5767,3064,2,2005,1985,BO,BO.1,BO.1.1,I,?,C,?,?,B,?,A,B,A,F,B,5,-0.4810926,-0.9890633,1.72203,-0.8675874,-0.3886667,0.4517025,0.8586429,-1.3599828,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,20
5768,3065,2,2006,2006,AJ,AJ.49,AJ.49.1,D,C,A,?,?,D,?,A,B,A,B,C,5,2.130275,1.0858738,1.5831879,1.8386046,1.9545078,2.2097769,1.6327626,1.2150357,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,0
5769,3066,1,2005,1997,AU,AU.49,AU.49.0,D,?,E,?,?,C,?,A,B,A,F,D,2,-0.6176872,-0.9198987,-1.6333184,-0.9690695,-0.983381,-0.8993128,-0.0875033,-0.8132331,F,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,8
5770,3066,1,2006,1993,AU,AU.2,AU.2.1,F,?,D,C,A,C,?,A,B,A,B,D,2,-1.1721007,-0.5567847,-1.2862134,-0.6138819,-0.7811782,-1.0385083,-1.4637159,-0.2617794,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,13
5771,3066,2,2005,1995,BW,BW.3,BW.3.0,D,?,E,?,?,D,?,A,B,A,A,C,4,0.4429298,-0.5567847,1.0972409,-0.5293134,0.176312,0.2832642,0.9692315,-0.7923388,F,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,10
5772,3066,2,2006,2006,AU,AU.25,AU.25.0,D,C,F,?,?,C,?,A,B,B,A,C,4,1.1178679,1.345241,0.1716276,1.2466251,0.8542863,0.7698637,0.9077934,-0.0435389,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,0
5773,3066,3,2005,1993,AU,AU.2,AU.2.1,F,?,D,C,A,C,?,A,B,A,A,B,2,-1.1721007,-0.5567847,-1.2862134,-0.6138819,-0.7811782,-1.0385083,-1.4637159,-0.2617794,F,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,12
5774,3066,4,2005,1995,BW,BW.3,BW.3.0,D,?,E,?,?,D,?,A,B,B,E,D,4,0.4429298,-0.5567847,1.0972409,-0.5293134,0.176312,0.2832642,0.9692315,-0.7923388,F,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,10
5775,3066,5,2005,2006,AU,AU.25,AU.25.0,D,C,F,?,?,C,?,A,B,B,F,B,4,1.1178679,1.345241,0.1716276,1.2466251,0.8542863,0.7698637,0.9077934,-0.0435389,F,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,-1
5776,3067,1,2005,2000,X,X.24,X.24.1,B,C,A,A,A,C,C,A,B,A,A,E,2,-0.7221419,-1.3348862,-1.193652,-1.3749983,-0.9655396,-1.1964192,-0.7878972,-0.9137658,K,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,5
5777,3067,1,2006,2000,X,X.24,X.24.1,B,C,A,A,A,C,C,A,B,B,A,D,2,-0.7221419,-1.3348862,-1.193652,-1.3749983,-0.9655396,-1.1964192,-0.7878972,-0.9137658,K,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,6
5778,3067,2,2005,2003,AJ,AJ.58,AJ.58.2,D,C,A,?,?,D,?,A,B,A,A,F,4,2.130275,0.0656964,1.6757493,0.181062,2.043715,0.7452998,1.2395589,0.0324897,K,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
5779,3067,2,2006,2003,AJ,AJ.58,AJ.58.2,D,C,A,?,?,D,?,A,B,A,A,E,4,2.130275,0.0656964,1.6757493,0.181062,2.043715,0.7452998,1.2395589,0.0324897,K,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
5780,3067,3,2005,2003,Y,Y.10,Y.10.0,B,C,A,A,A,C,C,B,B,A,B,C,2,-0.6337572,-0.8161519,-0.9622487,-0.8675874,-0.608711,-1.0654117,-0.984499,-0.7638965,K,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
5781,3067,3,2006,2003,Y,Y.10,Y.10.0,B,C,A,A,A,C,C,B,B,B,E,C,2,-0.6337572,-0.8161519,-0.9622487,-0.8675874,-0.608711,-1.0654117,-0.984499,-0.7638965,K,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
5782,3068,1,2005,2003,AO,AO.20,AO.20.2,I,C,A,?,?,C,?,A,B,B,A,E,2,-0.8507016,-0.470329,-0.1291967,-0.5293134,-1.2985797,-0.1144373,1.3870103,-0.1742644,L,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
5783,3068,1,2006,2003,AO,AO.20,AO.20.2,I,C,A,?,?,C,?,A,B,A,A,B,2,-0.8507016,-0.470329,-0.1291967,-0.5293134,-1.2985797,-0.1144373,1.3870103,-0.1742644,L,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
5784,3068,2,2005,2002,AJ,AJ.52,AJ.52.1,D,C,A,?,?,D,?,A,B,A,B,C,4,0.6357693,0.2213167,1.6757493,0.3163716,0.9375463,0.4715876,1.2272713,-0.3296035,L,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
5785,3068,2,2006,2002,AJ,AJ.52,AJ.52.1,D,C,A,?,?,D,?,A,B,A,A,B,4,0.6357693,0.2213167,1.6757493,0.3163716,0.9375463,0.4715876,1.2272713,-0.3296035,L,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
5786,3068,3,2006,2006,AJ,AJ.48,AJ.48.1,D,C,A,?,?,D,?,A,B,B,A,D,5,2.130275,0.6535952,1.5831879,0.8068689,1.9545078,1.8588638,1.3255723,0.8677106,L,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,0
5787,3069,1,2005,1997,L,L.14,L.14.0,C,?,A,B,A,B,?,B,B,B,D,C,4,-0.8748065,0.1348609,0.5650133,0.2318031,0.2655191,-0.365925,-1.3162646,-0.4801292,F,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,8
5788,3069,1,2006,1997,L,L.14,L.14.0,C,?,A,B,A,B,?,B,B,A,C,D,4,-0.8748065,0.1348609,0.5650133,0.2318031,0.2655191,-0.365925,-1.3162646,-0.4801292,F,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,9
5789,3069,2,2005,2006,AZ,AZ.1,AZ.1.2,I,C,B,?,?,B,?,B,A,A,A,E,4,-0.3043231,1.0858738,0.4261713,0.9929196,-0.0794152,0.6645898,0.4531517,0.9207666,F,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,-1
5790,3069,2,2006,2006,AZ,AZ.1,AZ.1.2,I,C,B,?,?,B,?,B,A,A,B,C,4,-0.3043231,1.0858738,0.4261713,0.9929196,-0.0794152,0.6645898,0.4531517,0.9207666,F,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,0
5791,3069,3,2006,2005,BF,BF.29,BF.29.1,E,C,B,A,A,D,A,A,A,B,A,D,5,0.6438043,2.6420767,0.472452,2.5151525,0.3904091,0.6926628,-0.5298573,0.8523955,F,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,1
5792,3070,1,2005,1992,X,X.45,X.45.2,B,?,A,A,A,B,C,A,B,A,A,B,4,-0.4810926,-0.9890633,-0.1986177,-0.7830189,0.0514219,-0.5788122,-1.0582247,-0.6560343,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,13
5793,3070,1,2006,1992,X,X.45,X.45.2,B,?,A,A,A,B,C,A,B,A,E,D,4,-0.4810926,-0.9890633,-0.1986177,-0.7830189,0.0514219,-0.5788122,-1.0582247,-0.6560343,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,14
5794,3071,2,2005,2001,BW,BW.174,BW.174.0,I,A,A,?,?,C,?,B,B,A,E,D,2,-1.1560307,-1.0409367,-1.1010908,-1.0874654,-1.6970383,-0.8431667,0.3548508,-0.5582363,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
5795,3071,2,2006,2001,BW,BW.174,BW.174.0,I,A,A,?,?,C,?,B,B,A,A,B,2,-1.1560307,-1.0409367,-1.1010908,-1.0874654,-1.6970383,-0.8431667,0.3548508,-0.5582363,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,5
5796,3072,1,2005,2001,AU,AU.54,AU.54.3,G,B,A,A,C,D,A,A,B,A,A,B,4,0.017076,-0.2974176,0.6575747,-0.3601764,0.2060477,0.4867938,0.1828242,0.0061258,E,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
5797,3072,1,2006,2004,AU,AU.54,AU.54.1,G,C,B,A,C,E,A,A,B,A,F,D,4,0.9652033,0.740051,1.2823637,0.8237826,0.7710263,0.4973212,0.8955058,0.2414317,E,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
5798,3072,3,2005,2004,AU,AU.54,AU.54.1,G,C,B,A,C,E,A,A,B,A,E,F,4,0.9652033,0.740051,1.2823637,0.8237826,0.7710263,0.4973212,0.8955058,0.2414317,E,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,1
5799,3073,2,2006,1991,AU,AU.49,AU.49.0,D,?,C,?,?,C,?,A,B,B,B,B,2,-0.6176872,-0.9198987,-1.6333184,-0.9690695,-0.983381,-0.9847016,-0.0875033,-1.3382134,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,15
5800,3073,3,2006,2004,D,D.20,D.20.0,J,C,B,?,?,D,?,A,A,B,A,C,5,0.5473846,1.950431,1.8840123,1.8386046,0.8840221,2.488168,1.8539397,2.89587,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
5801,3073,4,2005,2004,D,D.20,D.20.0,J,C,B,?,?,D,?,A,A,B,A,D,5,0.5473846,1.950431,1.8840123,1.8386046,0.8840221,2.488168,1.8539397,2.89587,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,1
5802,3073,4,2006,2002,R,R.23,R.23.8,F,C,B,B,A,C,?,B,A,A,A,D,2,-1.051576,-0.6432405,-0.9622487,-0.6984504,-1.7862455,-0.9273859,-0.4561316,-0.6101983,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
5803,3074,1,2005,2000,X,X.3,X.3.6,B,A,A,A,A,C,C,A,B,C,E,B,4,-0.4409177,-0.2974176,-0.6845648,-0.3601764,-0.3886667,-0.9566286,-1.0090742,-0.4575941,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,5
5804,3074,1,2006,2000,X,X.3,X.3.6,B,A,A,A,A,C,C,A,B,A,B,E,4,-0.4409177,-0.2974176,-0.6845648,-0.3601764,-0.3886667,-0.9566286,-1.0090742,-0.4575941,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,6
5805,3074,3,2005,2003,BW,BW.43,BW.43.0,I,C,F,?,?,E,?,A,B,A,A,B,5,1.447302,1.6910638,1.791451,1.5848991,1.8177236,2.5115621,1.300997,1.3385412,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
5806,3074,3,2006,2003,BW,BW.43,BW.43.0,I,C,F,?,?,E,?,A,B,B,A,C,5,1.447302,1.6910638,1.791451,1.5848991,1.8177236,2.5115621,1.300997,1.3385412,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
5807,3074,4,2006,2006,AJ,AJ.64,AJ.64.1,D,A,A,?,?,E,?,A,B,B,A,C,5,3.5524662,0.8265067,1.8145913,2.261447,3.2390909,2.7373164,1.8170768,0.6855701,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,0
5808,3075,1,2005,2001,AJ,AJ.42,AJ.42.0,I,C,A,?,?,B,?,A,B,A,C,C,4,1.1178679,0.2731901,-0.0597757,0.3163716,0.8780749,0.6049345,0.9077934,0.0499927,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
5809,3075,1,2006,2001,AJ,AJ.42,AJ.42.0,I,C,A,?,?,B,?,A,B,A,A,B,4,1.1178679,0.2731901,-0.0597757,0.3163716,0.8780749,0.6049345,0.9077934,0.0499927,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,5
5810,3075,2,2005,1995,AJ,AJ.52,AJ.52.0,D,?,E,?,?,D,?,A,B,A,B,C,4,0.386685,-0.7296962,1.6063284,-0.6984504,0.3547263,0.3616348,0.9938067,-1.0519301,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,10
5811,3075,2,2006,1995,AJ,AJ.52,AJ.52.0,D,?,E,?,?,D,?,A,B,C,C,C,4,0.386685,-0.7296962,1.6063284,-0.6984504,0.3547263,0.3616348,0.9938067,-1.0519301,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,11
5812,3075,3,2006,1997,R,R.20,R.20.4,B,?,A,A,A,C,C,B,B,A,A,C,2,-1.1721007,-1.2484305,-1.2399328,-1.2904298,-1.0547467,-1.164837,-0.8124724,-0.581756,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,9
5813,3075,5,2006,1992,AJ,AJ.122,AJ.122.3,D,?,C,?,?,C,?,A,B,A,A,B,4,1.0455531,-0.9026076,-1.2167925,-0.7830189,0.1525234,-0.5308541,0.2073995,-1.0144081,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,14
5814,3075,6,2006,1987,K,K.13,K.13.8,F,?,C,C,A,C,?,A,B,A,A,E,2,-1.0114011,-1.2484305,-1.1010908,-0.9521559,-1.1439539,-1.3227479,-1.5865921,-0.9632118,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,19
5815,3077,1,2005,2001,AU,AU.77,AU.77.0,I,A,A,?,?,B,?,A,B,A,A,D,4,-0.6176872,-0.2974176,-0.3837404,-0.3601764,-0.7811782,-0.0968916,0.8217801,-0.3701885,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
5816,3077,1,2006,2001,AU,AU.77,AU.77.0,I,A,A,?,?,B,?,A,B,B,A,B,4,-0.6176872,-0.2974176,-0.3837404,-0.3601764,-0.7811782,-0.0968916,0.8217801,-0.3701885,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,5
5817,3078,1,2005,1990,Y,Y.32,Y.32.0,B,?,D,A,A,B,C,A,B,B,B,D,4,-0.3605679,-0.9026076,-0.2448984,-0.8675874,0.384462,-0.5437209,-1.1196628,-1.1555259,E,-0.2315299,-0.2661168,-0.2723372,-0.2514189,34.16776,15
5818,3078,1,2006,1990,Y,Y.32,Y.32.0,B,?,D,A,A,B,C,A,B,A,E,E,4,-0.3605679,-0.9026076,-0.2448984,-0.8675874,0.384462,-0.5437209,-1.1196628,-1.1555259,F,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,16
5819,3078,3,2006,2007,AH,AH.100,AH.100.0,D,C,A,?,?,D,?,B,B,B,B,B,5,2.5320239,1.8639752,1.4906267,1.7540361,2.3232307,1.6377887,1.2149837,0.3634056,F,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,-1
5820,3079,1,2005,1994,Y,Y.5,Y.5.0,C,?,A,C,A,B,B,A,B,A,C,C,4,-0.8748065,-0.470329,0.472452,-0.5293134,0.1227877,-0.2863847,-1.3162646,-0.4548593,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,11
5821,3079,1,2006,1994,Y,Y.5,Y.5.0,C,?,A,C,A,B,B,A,B,A,A,E,4,-0.8748065,-0.470329,0.472452,-0.5293134,0.1227877,-0.2863847,-1.3162646,-0.4548593,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,12
5822,3079,2,2005,1999,D,D.25,D.25.6,A,C,A,A,A,E,C,A,B,A,A,C,5,0.4589998,0.3077724,1.4212056,0.4855086,1.4371064,0.5008303,-0.5790078,1.9974195,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,6
